case_id,query_id,standard_id,candidate_title,case_type,expected_action,record_type,validation_status
HC-V03-001053,SYN-REQ-00527,MSV1-2545C841E1377EFF,Roof Bars Used in Mines — Methods of Test (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001054,SYN-REQ-00527,MSV1-E576131D045BCA78,Roof Bars Used in Mines - Specification ( Second Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001055,SYN-REQ-00528,MSV1-F13073F9D44C3F08,Magnets (For Use In Schools And Colleges) - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001056,SYN-REQ-00528,MSV1-1167528D7839968D,Engineering drawing practice for schools and colleges,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001057,SYN-REQ-00529,MSV1-E87E6E53B21DC3FC,Plastic Cervical Collar(HINDI),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001058,SYN-REQ-00529,MSV1-689CBF4C6B453AC6,Specification for Plastic Cervical Collar,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001059,SYN-REQ-00530,MSV1-5059C0A832A1017F,Method for determination of staple length of greasy wool,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001060,SYN-REQ-00530,MSV1-89A5AF0839073DB4,Method for determination of mean fibre length of wool (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001061,SYN-REQ-00531,MSV1-9E6828E3CDE66B13,Trade Names and Abbreviated Symbols for Timber Species (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001062,SYN-REQ-00531,MSV1-6D18704AEB225FD3,Pesticides and other agrochemicals - Common names (third revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001063,SYN-REQ-00532,MSV1-6A2F6A25A1A10FA8,Derisking Photovoltaic Modules Sequential and Combined Accelerated Stress Testing,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001064,SYN-REQ-00532,MSV1-B9FD19D114F8973B,Methods for Product Accelerated Testing First Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001065,SYN-REQ-00533,MSV1-14D2886115E41E15,Railway carriagefans - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001066,SYN-REQ-00533,MSV1-B9FD19D114F8973B,Methods for Product Accelerated Testing First Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001067,SYN-REQ-00534,MSV1-AD4B51A121CEA966,METHODS OF TEST FOR PULP PART 6 COPPER NUMBER OF PULP,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001068,SYN-REQ-00534,MSV1-6FBB22D61D565A75,Methods of Test for pulp Part 10 Determination of Kappa number ( Second Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001069,SYN-REQ-00535,MSV1-2089DBD0943B205B,Specification for steel wire for needles,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001070,SYN-REQ-00535,MSV1-A67568BBE4CE7A55,"Specification for needles, spinal",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001071,SYN-REQ-00536,MSV1-543D65B1E40E48B0,Air - Conditioning and ventilation of dry provision rooms on board ships - Design conditions and basis of calculations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001072,SYN-REQ-00536,MSV1-B0D25BE35A121640,Air - Conditioning and ventilation of wheelhouse on board ships - Design conditions and basis of calculations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001073,SYN-REQ-00537,MSV1-10EBE9D8F9A16788,Stoneware Containers for General Purposes - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001074,SYN-REQ-00537,MSV1-1F376B4C61BA0AF1,Wrought Aluminium and Its Alloys ? Chequered/Tread Sheets for General Engineering Purposes ? Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001075,SYN-REQ-00538,MSV1-C393B2D704B6D626,Panel mounted equipment - Electrical measuring instrument - Dimensions for panel mounting (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001076,SYN-REQ-00538,MSV1-C0089EE76B3A7056,CRUSHING AND GRINDING EQUIPMENT CLASSIFICATION AND METHOD FOR MEASURING CAPACITY Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001077,SYN-REQ-00539,MSV1-7650EA4AF81D4153,Code of Manufacturing Worsted Semi-Worsted and Woollen Yarns and Tolerances,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001078,SYN-REQ-00539,MSV1-50EAF85F04843A2F,Energy Services — Guidelines for the Assessment and Improvement of the Energy Service to Users,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001079,SYN-REQ-00540,MSV1-69C3310823B66CDD,Clay Ridge and Ceiling Tiles - Specification (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001080,SYN-REQ-00540,MSV1-6E4AB3524C9C9249,Specification for electric ceiling type fans and regulators (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001081,SYN-REQ-00541,MSV1-602551A6414A656D,Technical product documentation -- Simplified representation of pipelines: Part 1 General rules and orthogonal representation (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001082,SYN-REQ-00541,MSV1-E8D15BE6B3B074F9,Technical product documentation -- Simplified representation of pipelines: Part 3 Terminal features of ventilation and drainage systems (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001083,SYN-REQ-00542,MSV1-3569C3E3BFC37622,Specification for rivets for shipbuilding,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001084,SYN-REQ-00542,MSV1-C4E5D8825366E1E9,Specification for boiler rivets (12 To 48 Mm Diameter),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001085,SYN-REQ-00543,MSV1-52A4FC6EAEBF8FE1,Medical electrical equipment Part 2 Particular requirements for the basic safety and essential performance Section 75 Photodynamic therapy and photodynamic diagnosis equipment,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001086,SYN-REQ-00543,MSV1-9058D1D719295823,Medical Electrical Equipment Part 2 Particular Requirements for The Basic Safety and Essential Performance Section 55 Respiratory Gas Monitors,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001087,SYN-REQ-00544,MSV1-F92F1E8CD551E648,Machine Tools - Safety - Electrical Discharge Machines(FIRST REVISION),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001088,SYN-REQ-00544,MSV1-BD8E99AA22CD0D1D,Safety of Machinery - Electrical Equipment of Machines Part 32 Requirements for Hoisting Machines (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001089,SYN-REQ-00545,MSV1-0BC1DC90C290AE44,Pneumatic cylinders for mechanized multiple spot welding,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001090,SYN-REQ-00545,MSV1-19A22F2F49B7F517,Sizes for bores and port threads for pneumatic fluid power cylinders - Recommendations (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001091,SYN-REQ-00546,MSV1-1B07DFEB63524F90,Reference materials Establishing and expressing metrological traceability of quantity values assigned to reference materials,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001092,SYN-REQ-00546,MSV1-BDB1CCAFD3AA8770,In vitro diagnostic medical devices - Evaluation of stability of in vitro diagnostic reagents,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001093,SYN-REQ-00547,MSV1-FAEACA009198C23C,General Purpose Plug Valves - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001094,SYN-REQ-00547,MSV1-6FE7D914B1A65017,General Purpose Carabiners for Mountaineering — Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001095,SYN-REQ-00548,MSV1-58B5DBC2D7158456,Ergonomics of the Thermal Environment — Instruments for Measuring Physical Quantities,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001096,SYN-REQ-00548,MSV1-230DBF74C5D1038F,Ergonomics of the Physical Environment Subjective Judgement Scales for Assessing Physical Environments (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001097,SYN-REQ-00549,MSV1-3F2C2146470A6AAC,Alcoholic drinks - Low alcoholic beverages,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001098,SYN-REQ-00549,MSV1-41AF7A1A5FE0801B,Neutral spirit for alcoholic drinks - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001099,SYN-REQ-00550,MSV1-C6FE464F34D42839,Code of practice for design and construction of floors and roofs using precast reinforced/prestressed concrete ribbed or cored slab units,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001100,SYN-REQ-00550,MSV1-9536AE36C8E33FE9,Design and construction of floors and roofs with precast reinforced concrete channel units - Code of practice,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001101,SYN-REQ-00551,MSV1-00EB36660B430D0F,"Recommendations for packaging, transport and storage of asbestos",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001102,SYN-REQ-00551,MSV1-972256B7FE341D16,RECOMMENDATIONS FOR STORAGE AND HANDLING OF PNEUMATIC TYRES FOR AUTOMOTIVE VEHICLES,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001103,SYN-REQ-00552,MSV1-B0344AAFDAF8BB3A,Concrete block making machines - General requirements (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001104,SYN-REQ-00552,MSV1-E1B8124BDA5FFDBB,GENERAL REQUIREMENTS FOR CONCRETE VIBRATORS SCREED BOARD TYPE (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001105,SYN-REQ-00553,MSV1-F172E68440804D18,Geosynthetics – High density polyethylene (HDPE) geomembranes for lining – Specification (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001106,SYN-REQ-00553,MSV1-5A3273CB7D37C4D6,HIGH DENSITY POLYETHYLENE (HDPE) CRATES FOR MILK POUCHES - SPECIFICATION (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001107,SYN-REQ-00554,MSV1-7197D8C8C1BD791D,Specification for flyers for jute spinning frames,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001108,SYN-REQ-00554,MSV1-9ED6E9C355AB5E96,Specification for dead spindles used on jute spinning frames,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001109,SYN-REQ-00555,MSV1-1108A4565FF812F1,Siddha Glossary of Terms Part 7 - Standardized Terminology on Fundamental Principles of Varmam,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001110,SYN-REQ-00555,MSV1-2B9F8C0285806C7E,Unani Medicine - Glossary of Terms Part 1 Standardized Terminology Used For Fundamental Principles,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001111,SYN-REQ-00556,MSV1-5C67164DA4A5D860,Adventure tourism Cyclotourism Requirements and recommendations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001112,SYN-REQ-00556,MSV1-8170FF35CB0A5526,Adventure Tourism - Good Practices for sustainability - Requirements and recommendations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001113,SYN-REQ-00557,MSV1-2F5A4F715585131C,Cages for needle roller bearings -- Specification (Second revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001114,SYN-REQ-00557,MSV1-E34784D32A2082FD,Needle Roller Bearings — Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001115,SYN-REQ-00558,MSV1-CCDAA13B33E58744,Compressed Air: Part 6 Test Methods for Gaseous Contaminant Content,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001116,SYN-REQ-00558,MSV1-CCFF55A4816B4E3A,Compressed Air: Part 9 Test Methods for Liquid Water Content,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001117,SYN-REQ-00559,MSV1-CAEA5057AA99D757,Criteria for Blast Resistant Design of Structures Part 1 Above-Ground Explosions (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001118,SYN-REQ-00559,MSV1-4CFBA0AFA96C97BF,Criteria for design of sluices in concrete and masonry dams (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001119,SYN-REQ-00560,MSV1-602FC37CE550527E,Plastics Methods of Exposure to Laboratory Light Sources: Part 2 Xenon-Arc Lamps,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001120,SYN-REQ-00560,MSV1-D38A3DDE473B5A72,Plastics Methods of Exposure to Laboratory Light Sources: Part 3 Fluorescent UV Lamps,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001121,SYN-REQ-00561,MSV1-9AB1A969471C0407,Optical Fibres Part 1 Measurement Methods and Test Procedures Section 50 Damp heat (steady state) tests,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001122,SYN-REQ-00561,MSV1-5935CB0719E22D17,Optical fibres: Part 1 measurement methods and test procedures: Sec 31 tensile strength First Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001123,SYN-REQ-00562,MSV1-A7757FC2454AC6A0,Washer-Disinfectors Part 2 Requirements and Tests for Washer-Disinfectors Employing Thermal Disinfection for Critical and Semi-Critical Medical Devices,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001124,SYN-REQ-00562,MSV1-5F3ED20F4F98A7DF,Washer - Disinfectors: Part 3 requirements and tests for washer - Disinfectors employing thermal disinfection for human waste containers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001125,SYN-REQ-00563,MSV1-1374183292DB273D,Textiles — Quantitative Chemical Analysis — Mixtures of Certain Cellulose Fibres with Certain Other Fibres (Method Using Sulphuric Acid) (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001126,SYN-REQ-00563,MSV1-31D74D8820DBC3E4,Textiles - Quantitative Chemical Analysis - Mixtures of Polyamide with Certain Other Fibres (Method Using Formic Acid) (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001127,SYN-REQ-00564,MSV1-32F07BB92D269E24,Laboratory glassware - Disposable micropipettes,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001128,SYN-REQ-00564,MSV1-33814E964FCFC342,Laboratory glassware - Disposable pasteur pipettes - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001129,SYN-REQ-00565,MSV1-7DA6B9E56FAE2646,Methods of measurement of radar and oscilloscope cathode - Ray tubes (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001130,SYN-REQ-00565,MSV1-AA2C4B5851C2A514,BASIC REQUIREMENTS FOR CATHODE RAY TUBES first Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001131,SYN-REQ-00566,MSV1-31717025AED3BD45,"Joints in buildings - Vocabulary, (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001132,SYN-REQ-00566,MSV1-0138F5E2A8DAC761,Code of practice for 1nstallation of joints in concrete pavements (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001133,SYN-REQ-00567,MSV1-2A1412B2C45D81D5,"Code of practice for selection, storage, installation and maintenance of belting for power transmission: Part 1 flat belt drives (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001134,SYN-REQ-00567,MSV1-CB697A4A0DE9392D,"Code of practice for selection, storage, installation and maintenance of conveyor belting (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001135,SYN-REQ-00568,MSV1-E6EEAFF6FB0933A5,Silicone greases - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001136,SYN-REQ-00568,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001137,SYN-REQ-00569,MSV1-2FB5D1A7E4662E26,Sesamum oilcake as livestock feed ingredient - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001138,SYN-REQ-00569,MSV1-02238C4A32A042ED,Coconut oilcake as livestock feed ingredient - Specification (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001139,SYN-REQ-00570,MSV1-551007D3ED7ADF51,GOATSKIN PARCHMENT FOR ORTHOPAEDIC PURPOSES SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001140,SYN-REQ-00570,MSV1-17F6A70B6528BEC0,"Specification for bender, plate, orthopaedic",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001141,SYN-REQ-00571,MSV1-D0D6CD09F635A7DA,Cotton dosuti – Specification (third revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001142,SYN-REQ-00571,MSV1-B5DCE76985B4D867,Textiles — Cotton Webbing for Parachutes — Specification (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001143,SYN-REQ-00572,MSV1-2A560695C632FCC1,Kokilaksha[Hygrophila auriculata (Schum.) Heine.] Whole plant for use in Traditional Medicine-Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001144,SYN-REQ-00572,MSV1-91595C735ADEC1F7,Nigella sativa L Seed for use in Traditional Medicine - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001145,SYN-REQ-00573,MSV1-2AB74332D9947BFC,Methods for statistical quality control during production – Part 5: Acceptance control charts (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001146,SYN-REQ-00573,MSV1-E70F39393C3A672C,Methods for Statistical Quality Control during Production Part 3 Specialized Control Charts ( Second Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001147,SYN-REQ-00574,MSV1-014A83480C6FAFDB,Textiles – Glossary of terms relating to made-up textile items and ready-made garments (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001148,SYN-REQ-00574,MSV1-4387A926D26B543D,Textiles - Nylon Fabrics for Industrial and Special Purposes - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001149,SYN-REQ-00575,MSV1-9CE7B06F2887AF4A,Specification for porcelain crucibles and basins: Part 1 crucibles (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001150,SYN-REQ-00575,MSV1-168C5084AE4B7562,Guidelines for preparation of technical reports Part 1: Research and development reports,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001151,SYN-REQ-00576,MSV1-E78A349293755457,Glass reinforced polyester dough moulding compounds - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001152,SYN-REQ-00576,MSV1-7B5E913ED436578F,Glass reinforced polyester sheet moulding compounds(smc) - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001153,SYN-REQ-00577,MSV1-CFC56594468080F1,Tools for pressing Spring plungers with helicoidal compression steel spring or gas spring,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001154,SYN-REQ-00577,MSV1-150024FBE833365F,Tools for Pressing Gas Springs Part 4 Gas Springs with Increased Spring Force and Same Built Height,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001155,SYN-REQ-00578,MSV1-130C5C793D80700D,Building Limes - Method of Test: Part 6 Determination of Volume Yield of Quicklime ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001156,SYN-REQ-00578,MSV1-2D4D22C41CFD52AE,Building Limes - Method of Test: Part 8 Determination of Workability ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001157,SYN-REQ-00579,MSV1-5710D522955C9E65,Packaging of winding wires: Part 3 taper barrelled delivery spools: Sec 4 basic dimensions of containers for taper barrelled delivery spools,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001158,SYN-REQ-00579,MSV1-81FD669A6D32F6E7,Packaging of winding wires: Part 2 cylindrical barrelled delivery spools: Sec 2 specification for returnable spools made fromThermoplastic materials,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001159,SYN-REQ-00580,MSV1-35466451BA1E49C6,Information technology - Protocol for providing the connectionless Mode network service provision of the underlying service by an x.25 subnetwork,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001160,SYN-REQ-00580,MSV1-B97864372CC1C0CF,Information technology - Protocol for providing the connectionless Mode network service provision of the underlying service by a subnetwork that provides the OSI data link service,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
