tender_id,title,department,category,description,source,source_date,record_type,synthetic_flag
SYN-TENDER-03097,Synthetic procurement: Vitreous Enamelware Part 2 Test Methods Section 12 Resistance to Torsion (Second Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Vitreous Enamelware Part 2 Test Methods Section 12 Resistance to Torsion (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03098,"Synthetic procurement: Hydroquinone, Photographic Grade - Specification (Fourth Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Hydroquinone, Photographic Grade - Specification (Fourth Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03099,Synthetic procurement: One percent chromium steel castings for resistance to abrasion - Specification (Second Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to One percent chromium steel castings for resistance to abrasion - Specification (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03100,Synthetic procurement: Specification for electrical wind screin wipers: Part 2 wiper motors,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for electrical wind screin wipers: Part 2 wiper motors,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03101,"Synthetic procurement: Dentistry - Corrosion Test Methods for Metallic Materials (ISO 10271 : 2020, MOD)",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to Dentistry - Corrosion Test Methods for Metallic Materials (ISO 10271 : 2020, MOD)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03102,Synthetic procurement: Electrotechnical Vocabulary - Part 72 : Mathematics Functions (Second Revision),SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Electrotechnical Vocabulary - Part 72 : Mathematics Functions (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03103,Synthetic procurement: INFANT MILK SUBSTITUTES - SPECIFICATION (Second Revision of IS 14433) Amendment - 2,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to INFANT MILK SUBSTITUTES - SPECIFICATION (Second Revision of IS 14433) Amendment - 2,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03104,Synthetic procurement: Household and Similar Electrical Appliances — Safety Part 2 Particular Requirements Section 37 Commercial Electric Doughnut Fryers and Deep Fat Fryers,SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Household and Similar Electrical Appliances — Safety Part 2 Particular Requirements Section 37 Commercial Electric Doughnut Fryers and Deep Fat Fryers,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03105,Synthetic procurement: Determination of Particle Size Distribution by Centrifugal Liquid Sedimentation Methods Part 2 Photocentrifuge Method,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Determination of Particle Size Distribution by Centrifugal Liquid Sedimentation Methods Part 2 Photocentrifuge Method,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03106,Synthetic procurement: Export Packaging of Glass Container Ware - Code of practice (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Export Packaging of Glass Container Ware - Code of practice (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03107,Synthetic procurement: Information technology for learning education and training - Learning analytics interoperability - Part 3: Guidelines for data interoperability,SYNTHETIC,Service Specification,Procurement requirement for product/service conforming to Information technology for learning education and training - Learning analytics interoperability - Part 3: Guidelines for data interoperability,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03108,Synthetic procurement: Specification for metal forearm crutches (Canadian Pattern) (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for metal forearm crutches (Canadian Pattern) (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03109,Synthetic procurement: Guide for Condensate Polishing Power Plant (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Guide for Condensate Polishing Power Plant (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03110,Synthetic procurement: Ships and marine technology - Methodology for ship launching utilizing air bags,SYNTHETIC,Others,Procurement requirement for product/service conforming to Ships and marine technology - Methodology for ship launching utilizing air bags,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03111,Synthetic procurement: Tobacco and Tobacco Products — Determination of Ammonia — Method Using Ion Chromatographic Analysis,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Tobacco and Tobacco Products — Determination of Ammonia — Method Using Ion Chromatographic Analysis,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03112,Synthetic procurement: Engineers Drawing Instruments - Handles - Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Engineers Drawing Instruments - Handles - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03113,Synthetic procurement: Earth - Moving machinery - Falling - Opject protective structures - Laboratory tests and performance requirements,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Earth - Moving machinery - Falling - Opject protective structures - Laboratory tests and performance requirements,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03114,"Synthetic procurement: Diuron, technical - Specification (First Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Diuron, technical - Specification (First Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03115,Synthetic procurement: Multicolour-Process Offset Printing Inks — Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Multicolour-Process Offset Printing Inks — Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03116,Synthetic procurement: BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE PUMPS PART 2 PROCEDURE FOR EXAMINATION OF TECHNICAL PARAMETERS ( Modified Adoption of ISO 21573-2 ),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE PUMPS PART 2 PROCEDURE FOR EXAMINATION OF TECHNICAL PARAMETERS ( Modified Adoption of ISO 21573-2 ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03117,Synthetic procurement: Manjishtha Rubia cordifolia L Root for use in Traditional Medicine Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Manjishtha Rubia cordifolia L Root for use in Traditional Medicine Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03118,Synthetic procurement: Schedule for wrought steels: Part 7 steels for elevated temperature service (Creep Resistant Steels),SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Schedule for wrought steels: Part 7 steels for elevated temperature service (Creep Resistant Steels),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03119,Synthetic procurement: Textiles Determination of certain flame retardants Part 2: Phosphorus flame retardants,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles Determination of certain flame retardants Part 2: Phosphorus flame retardants,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03120,Synthetic procurement: Specification for edible sesaitile flour (Solvent Extracted),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for edible sesaitile flour (Solvent Extracted),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03121,Synthetic procurement: High-Voltage Switchgear and Controlgear : Part 104 Alternating Current Switches for Rated Voltages Higher than 52 kV,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to High-Voltage Switchgear and Controlgear : Part 104 Alternating Current Switches for Rated Voltages Higher than 52 kV,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03122,Synthetic procurement: Robotics — Performance Criteria and Related Test Methods for Service Robots Part 3 Manipulation,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Robotics — Performance Criteria and Related Test Methods for Service Robots Part 3 Manipulation,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03123,"Synthetic procurement: Plastics - Methods of testing: Part 8 performance/chemical properties section 14 determination of the effects of exposure to damp heat, water spray and salt mist (First Revision)",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to Plastics - Methods of testing: Part 8 performance/chemical properties section 14 determination of the effects of exposure to damp heat, water spray and salt mist (First Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03124,Synthetic procurement: Woodworking machines Safety Part 9: Circular Saw Benches with and without sliding table,SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Woodworking machines Safety Part 9: Circular Saw Benches with and without sliding table,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03125,Synthetic procurement: ISO general purpose metric screw threads - Tolerances: Part 1 principles and basic data (First Revision),SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to ISO general purpose metric screw threads - Tolerances: Part 1 principles and basic data (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03126,Synthetic procurement: Manufacture of burnt clay Mangalore pattern roofing tiles- Code of practice,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Manufacture of burnt clay Mangalore pattern roofing tiles- Code of practice,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03127,Synthetic procurement: Dimensions of mounting accessories of pot cores for wired circuits: Part 2 for pot cores of size 18 x 11 mm,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Dimensions of mounting accessories of pot cores for wired circuits: Part 2 for pot cores of size 18 x 11 mm,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03128,Synthetic procurement: Information technology - Open systems interconnection - Protocol specification for the association control service element: protocol implementation conformance statement (PICS) performa,SYNTHETIC,Process Specification,Procurement requirement for product/service conforming to Information technology - Open systems interconnection - Protocol specification for the association control service element: protocol implementation conformance statement (PICS) performa,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03129,Synthetic procurement: Deltamethrin + triazophos emulsifiable concentrate - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Deltamethrin + triazophos emulsifiable concentrate - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03130,Synthetic procurement: Methods of Test for Footwear Part 26 Tensile Strength and Elongation for Uppers,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of Test for Footwear Part 26 Tensile Strength and Elongation for Uppers,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03131,Synthetic procurement: Methods for Chemical Analysis of Bronzes Part 8 Determination of Iron (Second Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods for Chemical Analysis of Bronzes Part 8 Determination of Iron (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03132,Synthetic procurement: Procedure for basic climatic and durability tests for optical instruments: Part 18 sealing test,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Procedure for basic climatic and durability tests for optical instruments: Part 18 sealing test,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03133,Synthetic procurement: Code of practice for 1nstallation of joints in concrete pavements (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Code of practice for 1nstallation of joints in concrete pavements (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-03134,Synthetic procurement: Leaf Tobacco — Determination of Strip Particle Size,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Leaf Tobacco — Determination of Strip Particle Size,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
