pair_id,query,positive_standard_id,negative_standard_id,label,difficulty,reason,source,record_type,synthetic_flag
PAIR-47C4FF2AE6C91136,Need procurement guidance for Photovoltaic Devices Part 1 Measurement of Current-Voltage Characteristics Section 1 Multi-junction PV devices,MSV1-AD09CFC64DD57DC0,MSV1-6D3AE0BB4C53A6CE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-370EEDCB39ECD72C,Need procurement guidance for Containers and Accessories for Pharmaceutical Preparations Part 3 Screw-Neck Glass Bottles ( Veral ) for Solid and Liquid Dosage Forms,MSV1-8E8B9A1BAE73CD9A,MSV1-AA545C8344CA945C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-80B2D6EB5E0F34B9,Need procurement guidance for Human Resource Management — Guidelines on Human Governance,MSV1-D806A7AC23F3945F,MSV1-BF35AA7C80653FDF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3D4BFF550F2F7D9B,"Need procurement guidance for Recommendations for heating, - Ventilating and cooling of greenhouses",MSV1-E9CD7B3978097D02,MSV1-C0B1412E28749D3F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D86CBB0F88ABDB01,Need procurement guidance for Specification for edible groundnut flour (Solvent Extracted) (First Revision),MSV1-EE54C6ED7D9CD138,MSV1-27004EF1DF7CCD29,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B176B996054D127B,Need procurement guidance for Internal combustion engines radiator pressure caps - Specification,MSV1-14826F0B60253C2E,MSV1-14674E5063A31556,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-08139FF37A56DD28,Need procurement guidance for Test conditions for numerically controlled turning machines and turning centers: Part 5 accuracy of speeds and interpolations (First Revision),MSV1-100AC480AAFE0945,MSV1-71D01CDB43C8FC77,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-06A4B7479323B463,Need procurement guidance for Fine Ceramics Advanced Ceramics Advanced Technical Ceramics Vocabulary First Revision,MSV1-A1410102430FE4B3,MSV1-E967584B1AD5218D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-33A3D962575C025E,Need procurement guidance for MICROBIOLOGY OF FOOD CHAIN CARCASS SAMPLING FOR MICROBIOLOGICAL ANALYSIS First Revision of IS 15989,MSV1-1938DD5F4EAC78BE,MSV1-C7340BCDB6491745,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-FA969043A889708B,Need procurement guidance for Rubber or Plastics Coated Fabrics - Method of Test Part 20 Determination of Fogging Characteristics of Trim Materials in the Interior of Automobiles,MSV1-259188E2DBD27501,MSV1-A6F21A1955D5F5DF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D2D48C6D595CA117,Need procurement guidance for Method for Proving Gas - Tightness of Vacuum Plants - Method of Test (First Revision),MSV1-4509DFDA827E645B,MSV1-B554961165FB33FA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-17200AB6C1BF2720,Need procurement guidance for Petroleum and its Products - Methods of Test Part 13 colour by lovibond tintometer,MSV1-802626EB6F212FBE,MSV1-1FE13719E4D0C280,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F0015AA2B631463B,Need procurement guidance for Stainless steel wire - Specification ( Second Revision ),MSV1-59D237238F4E8F3B,MSV1-01739C0BF2B04643,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D8CE353D637DF43D,Need procurement guidance for Ferroniobium - Specification (Second Revision),MSV1-6F0A4829DAA78E00,MSV1-12A69AEFBECBDDDB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-17FFA6D6FB977F25,Need procurement guidance for HOUSEHOLD SEWING MACHINES - FEED BAR ROLLERS AND STUDS - SPECIFICATION ( Second Revision ),MSV1-6F3E2D2AD4FF17EC,MSV1-91595C735ADEC1F7,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8DFDAFF4997E7607,Need procurement guidance for Dimensions for mounting flanges for in - Line fuel injection pumps for multi - Cylinder compressiom ignition engines,MSV1-44A10FD9BBEAE27C,MSV1-89E1E36EEDFCA058,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-FD403BBF2AB3F82D,Need procurement guidance for Gul-i-Gozabn (Borago officinalis L.) flower for use in Traditional Medicine Specification,MSV1-E09DD42C6084A7EE,MSV1-B64582A1C195C02A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1EB67C1696F995BB,Need procurement guidance for Dimensions of aircraft lubricating nipples,MSV1-AD4A35FBC3EFD9EB,MSV1-2D52BEAE91AB6C99,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B905D77C1AEDE96F,Need procurement guidance for Textiles — Method of Test — Determination of Dimensional Changes of Fabrics Containing Wool on Soaking in Water (Second Revision),MSV1-3D82D7598CF3AE3C,MSV1-4EA9B3FF5B3C0A03,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D5875AE24E334E39,Need procurement guidance for Code of practice for calculation of settlement of foundations: Part 2 deep foundations subjected to symmetrical static vertical loading z,MSV1-2175CDFD05D6F9F2,MSV1-6A883010BCE03E15,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C75DE6A9C6B7BE5B,Need procurement guidance for Belt punches for conveyor belt fasteners (Plate type) - Specification,MSV1-D4F06E8E7C8B06E0,MSV1-C88BCD04AD25329B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-FE8BBCF403C13D40,Need procurement guidance for Petroleum and Natural Gas Industries Steel Pipe for Pipeline Transportation Systems ( Second Revision ),MSV1-4194807495225CBB,MSV1-A936EDE6AD981C90,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BD90E30628B4CD2F,Need procurement guidance for Specification for mineral mixtures for supplementing sheep and goat feeds,MSV1-B2AC815B167B7E23,MSV1-07D91DA4FF4B07B1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1F0E2450254E9815,Need procurement guidance for Pulsated movement monocable ropeways with fixed grips - Code of practice,MSV1-F3956E02AC726739,MSV1-6BAEE5056EB1987B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3B61AFA17B9DAF2E,Need procurement guidance for Specification for sodium hypophosphite for electroless plating (First Revision),MSV1-A0046096F1A6C270,MSV1-267461F2F74D2C7F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5D038606CA6FA57A,Need procurement guidance for Flexible rubber tubing for liquefied petroleum gas - Specification (Second Revision),MSV1-7051F57F42EDF95D,MSV1-F6539625DF9D73AB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1E738C1D1BDB96A0,Need procurement guidance for Textiles - Fibres and yarns - Determination of commercial mass of consignments Part 2 Methods for obtaining laboratory samples,MSV1-451FD52C112E083D,MSV1-63103F56E9ECD029,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4EEB1932FECD1865,Need procurement guidance for Pirimiphos-methyl technical - Specification first revision,MSV1-790CD656D9F25C3C,MSV1-2D85294AB77DF27A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-90C835686DD2487D,Need procurement guidance for Optical instruments - Spirit levels for use in precision engineering - Specification (First Revision),MSV1-ABC55AC18DA95F64,MSV1-528733529F3B6146,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F10C0C67F3C97499,Need procurement guidance for Health informatics Audit trails for electronic health records,MSV1-8992840A4E0EF58C,MSV1-EEFFCFA1ABD65F44,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7C7CBF9933E4AFEF,Need procurement guidance for Information Technology — Sharable Content Object Reference Model (SCORM®) 2004 3rd Edition Part 4 Sequencing and Navigation Version 1.1,MSV1-4CB5B5995291B448,MSV1-24273A69EB15F521,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-039B32FB3C98DE41,Need procurement guidance for Specification for surface boxes for sluice valves (first revision),MSV1-3EE5C58C0ECE3631,MSV1-ED8EEB4CE8BA8BA8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4AF99DC1EEFDA596,Need procurement guidance for Babbula [Vachellia nilotica (L.) P.J.H. Hurter & Mabb.] Stem bark for use in Traditional Medicine - Specification,MSV1-0830321E5B564ED5,MSV1-BFEE2F29C3C2A9BA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-26BE8D27A7DC701A,Need procurement guidance for Methods of Test For Petroleum and Its Products [P:162] Determination of insoluble Contamination of Hydraulic Fluids by Gravimetric Analysis,MSV1-31D6E5133A24D248,MSV1-8E90B5A7835DF30F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9CCA2E336D6B087E,Need procurement guidance for Rice Polisher — Specification ( Third Revision ),MSV1-272BF5CA62178F0D,MSV1-23A3FAFF112BD50E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-544C37C84C1F0FB5,Need procurement guidance for Cards and security devices for personal identification Test methods Part 1: General characteristics Amendment - 1,MSV1-350876C4EF9B5930,MSV1-056E5426CDD61D0F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D37CD1F52D904B3F,Need procurement guidance for Insulator fittings for overhead power lines with nominal voltage greater than 1 000 V - Specification: Part 2 dimensional requirements (Second Revision),MSV1-B5B94226A8466306,MSV1-B79188306E94DA98,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-131F4FC13A4B4610,"Need procurement guidance for Specification For Retractor, Eyelid, Desmarre's Pattern",MSV1-8F79497D0E9B5928,MSV1-BFD1F04BC27C59D4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CFD8028AF493D633,"Need procurement guidance for Code of Practice for Installation, Operation and Preventive Maintenance of Power Threshers",MSV1-374F73B63D013315,MSV1-D767006346094EAD,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F623913EDCABBBBD,Need procurement guidance for Environmental testing Part 2: Tests Section 68 Test L: Dust and sand,MSV1-F0FF5C691A98F209,MSV1-1E7189B4AF1E164A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-68BB16DA75741E2C,Need procurement guidance for Telecommunications and Exchange Between Information Technology Systems Requirements for Local and Metropolitan Area Networks Part 1X: Port-Based Network Access Control First Revision,MSV1-0D3263E3039E279B,MSV1-D8CA4EB662304BD8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7CFFAFBA3A28EFBD,Need procurement guidance for Specification for unsupported flexible polyvinyl chloride sheeting (First Revision),MSV1-EDA12478390B2AF4,MSV1-6DFE00027B20E996,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-109DD0B7F419F0D3,Need procurement guidance for Infant formula and adult nutritionals - Determination of vitamin B12 by reversed phase high performance liquid chromatography (RP - HPLC),MSV1-0A95AE8064F9555D,MSV1-D03F3B85DE2CC787,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4D0443D7AD911238,Need procurement guidance for Dimensions of valve stem of aircraft tyre tube valves,MSV1-9D4C95F21EB15CA4,MSV1-0791521D74BF71D4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8D9C51B23CCC9212,"Need procurement guidance for Explosive Atmospheres Part 37 Non-electrical Equipment for Explosive Atmospheres - Non Electrical Type of Protection Constructional Safety ''c'', Control of Ignition Source ''b'', Liquid Immersion ''k''",MSV1-83E027CCEDD94D0F,MSV1-D148888D01871EFE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4166C71A94DDEAC5,Need procurement guidance for Methods of test for petroleum and its products: Part 50 Chlorine in new and used lubricants (sodium alcoholate method) (Third Revsion),MSV1-1F3280074C83EDB9,MSV1-A40709C9BCEF5D39,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DB97977F380AF6EA,Need procurement guidance for FORGED SHACKLES FOR GENERAL LIFTING PURPOSES DEE SHACKLES AND BOW SHACKLES First Revision,MSV1-5BF7B029F7CCCFE1,MSV1-AFA1A572707EF0ED,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9322A4805E4C0595,Need procurement guidance for Specification for margarine,MSV1-A6DC2365FFD039FC,MSV1-9C7A4E5474FEE723,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F402FA1BA35BCD2E,Need procurement guidance for Geosynthetics - Synthetics polymer rope gabions for coastal and waterways protection - Specification Amendment No. 1,MSV1-067DACC5095B896E,MSV1-5ED59BA403E2CFB3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C7BAE5498FED2FBA,Need procurement guidance for Winding wires - Methods of Test Part 1 General (Second Revision),MSV1-EB49802A2146DFDA,MSV1-B350FF24D9F88425,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F4BF901C00C3AEB8,Need procurement guidance for Agro Textiles High Density Polyethylene HDPE Woven Grow Bags Specification,MSV1-14BFF8B84925DB9B,MSV1-7942D961F2FAD682,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3DE6A34CA619D53D,Need procurement guidance for Methods of chemical analysis of ferro-molybdenum: Part 6 determination of copper,MSV1-20219E59515ED2D0,MSV1-9D8EA17B15ADCAB4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-39CD973229168489,Need procurement guidance for Specification for sodlUm hydroxide for cosmetic industry (First Revision),MSV1-71D8B22330FEAF21,MSV1-4BE0C56F92C153BA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-97713200486391FE,Need procurement guidance for Personal fall arrest systems - Specification : Part 4 vertical rails and vertical lifelines incorporating a sliding-type fall arrester,MSV1-753FFB951FC71868,MSV1-B91E36AC5A498307,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5D642762EF0036CF,Need procurement guidance for Public library - Guidelines,MSV1-FF39ACEAC188BD3A,MSV1-F1BC7A0964BCBF5B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-645984239B40FF8D,"Need procurement guidance for Industrial Sewing Machines - Safety Requirements for Sewing Machines, Units and Systems",MSV1-37B6FCD682A29737,MSV1-2350C382F23D680C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-20152B38FACC2F61,Need procurement guidance for Eye Bolts with Collars Specification,MSV1-1D3F6B2ECD25BE23,MSV1-44B62583535FCD20,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-82364FBFCFF70B3C,Need procurement guidance for Specification for nickel formate for nickel catalyst (First Revision),MSV1-68D9C659DB6ABE2C,MSV1-DC43203CB7DB7F84,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CA0D021BB212A4DC,Need procurement guidance for Alpine Skis — Determination of Fatigue Indexes — Cyclic Loading Test,MSV1-EEC08A84021E536A,MSV1-001C0E4BA95726BE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
