requirement_id,tender_id,requirement_text,product,category,technical_attributes,mandatory_constraints,quantity,unit,record_type,synthetic_flag
SYN-REQ-02592,SYN-TENDER-02592,Procurement requirement for product/service conforming to Road construction and maintenance equipment - Asphalt mixing plants - Rminology and commercial specifications,Road construction and maintenance equipment - Asphalt mixing plants - Rminology and commercial specifications,Product Specification,road; construction; maintenance; equipment; asphalt; mixing; plants; rminology; commercial,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02593,SYN-TENDER-02593,Procurement requirement for product/service conforming to Textiles — Single Jersey Cotton Synthetic and Blended Leggings — Specification,Textiles — Single Jersey Cotton Synthetic and Blended Leggings — Specification,Product Specification,textiles; single; jersey; cotton; synthetic; blended; leggings,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02594,SYN-TENDER-02594,Procurement requirement for product/service conforming to Ophthalmic instruments Fundamental requirements and test methods Part 2: Light hazard protection,Ophthalmic instruments Fundamental requirements and test methods Part 2: Light hazard protection,Product Specification,ophthalmic; instruments; fundamental; test; 2; light; hazard; protection,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02595,SYN-TENDER-02595,Procurement requirement for product/service conforming to Textiles - Test method for accelerated hydrolysis of textile materials and biodegradation under controlled composting conditions of the resulting hydrolysate,Textiles - Test method for accelerated hydrolysis of textile materials and biodegradation under controlled composting conditions of the resulting hydrolysate,Methods of Tests,textiles; test; accelerated; hydrolysis; textile; materials; biodegradation; under; controlled; composting; conditions; resulting,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02596,SYN-TENDER-02596,Procurement requirement for product/service conforming to Method of test for pulp: Part 19 determination of alkali solubility of pulp,Method of test for pulp: Part 19 determination of alkali solubility of pulp,Methods of Tests,test; pulp; 19; determination; alkali; solubility,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02597,SYN-TENDER-02597,Procurement requirement for product/service conforming to Functional requirements for dry powder tender for fire brigade use (First Revision),Functional requirements for dry powder tender for fire brigade use (First Revision),Others,functional; dry; powder; tender; fire; brigade; use; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02598,SYN-TENDER-02598,Procurement requirement for product/service conforming to Specification for methanol (methyl alcohol) (Third Revision),Specification for methanol (methyl alcohol) (Third Revision),Product Specification,methanol; methyl; alcohol; third; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02599,SYN-TENDER-02599,Procurement requirement for product/service conforming to Health Informatics — Harmonized Data Types for Information Interchange,Health Informatics — Harmonized Data Types for Information Interchange,Others,health; informatics; harmonized; data; types; information; interchange,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02600,SYN-TENDER-02600,Procurement requirement for product/service conforming to Unplasticized Polyvinyl Chloride PVC-U Threaded Column Pipes for Borewells/Tubewells - Specification,Unplasticized Polyvinyl Chloride PVC-U Threaded Column Pipes for Borewells/Tubewells - Specification,Product Specification,unplasticized; polyvinyl; chloride; pvc; threaded; column; pipes; borewells; tubewells,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02601,SYN-TENDER-02601,Procurement requirement for product/service conforming to Replacement syntans - Specification (First Revision),Replacement syntans - Specification (First Revision),Product Specification,replacement; syntans; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02602,SYN-TENDER-02602,Procurement requirement for product/service conforming to Acetic anhydride - Specification (Second Revision),Acetic anhydride - Specification (Second Revision),Product Specification,acetic; anhydride; second; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02603,SYN-TENDER-02603,"Procurement requirement for product/service conforming to ASSURANCE ENGAGEMENT STANDARD PART 3 COMPETENCE OF INDIVIDUAL, FIRMS AND REPORTING ENTITIES FOR CONDUCTING ASSURANCE ENGAGEMENTS - REQUIREMENTS","ASSURANCE ENGAGEMENT STANDARD PART 3 COMPETENCE OF INDIVIDUAL, FIRMS AND REPORTING ENTITIES FOR CONDUCTING ASSURANCE ENGAGEMENTS - REQUIREMENTS",Others,assurance; engagement; standard; 3; competence; individual; firms; reporting; entities; conducting; engagements,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02604,SYN-TENDER-02604,Procurement requirement for product/service conforming to Polyethylene Fittings for Use with Polyethylene Pipes for the Supply of Gaseous Fuels - Specification: Part 2 Spigot Fittings for Butt Fusion for Socket Fusion Using Heated Tools and for Use with Electro Fusion Fittings,Polyethylene Fittings for Use with Polyethylene Pipes for the Supply of Gaseous Fuels - Specification: Part 2 Spigot Fittings for Butt Fusion for Socket Fusion Using Heated Tools and for Use with Electro Fusion Fittings,Product Specification,polyethylene; fittings; use; pipes; supply; gaseous; fuels; 2; spigot; butt; fusion; socket,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02605,SYN-TENDER-02605,"Procurement requirement for product/service conforming to Ophthalmic Instruments — Perimeters (ISO 12866: 1999 + AMD 1: 2008, MOD)","Ophthalmic Instruments — Perimeters (ISO 12866: 1999 + AMD 1: 2008, MOD)",Product Specification,ophthalmic; instruments; perimeters; iso; 12866; 1999; amd; 1; 2008; mod,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02606,SYN-TENDER-02606,Procurement requirement for product/service conforming to Specification for hexagonal box wrenches (Spanners),Specification for hexagonal box wrenches (Spanners),Product Specification,hexagonal; box; wrenches; spanners,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02607,SYN-TENDER-02607,"Procurement requirement for product/service conforming to Methods for estimation of preservatives in treated timber and in treating solutions: Part 1 Deterrmination of copper, arsenic, chromium, zinc, boron, creosote and fuel oil","Methods for estimation of preservatives in treated timber and in treating solutions: Part 1 Deterrmination of copper, arsenic, chromium, zinc, boron, creosote and fuel oil",Methods of Tests,estimation; preservatives; treated; timber; treating; solutions; 1; deterrmination; copper; arsenic; chromium; zinc,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02608,SYN-TENDER-02608,Procurement requirement for product/service conforming to Live working - Voltage Detectors - Part 3 : Two-Pole Low Voltage Type,Live working - Voltage Detectors - Part 3 : Two-Pole Low Voltage Type,Product Specification,live; working; voltage; detectors; 3; two; pole; low; type,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02609,SYN-TENDER-02609,Procurement requirement for product/service conforming to Wind energy generation systems Part 29: Marking and lighting of wind turbines,Wind energy generation systems Part 29: Marking and lighting of wind turbines,Code of Practice,wind; energy; generation; systems; 29; marking; lighting; turbines,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02610,SYN-TENDER-02610,Procurement requirement for product/service conforming to Materials and articles in contact with foodstuffs - Cutlery and table holloware: Part 4 requirements for gold - Plated cutlery,Materials and articles in contact with foodstuffs - Cutlery and table holloware: Part 4 requirements for gold - Plated cutlery,Product Specification,materials; articles; contact; foodstuffs; cutlery; table; holloware; 4; gold; plated,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02611,SYN-TENDER-02611,Procurement requirement for product/service conforming to Specification For Fibre Insulation Boards,Specification For Fibre Insulation Boards,Product Specification,fibre; insulation; boards,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02612,SYN-TENDER-02612,Procurement requirement for product/service conforming to Methods for estimation of common preservatives used in textile industry – Part 3,Methods for estimation of common preservatives used in textile industry – Part 3,Methods of Tests,estimation; common; preservatives; used; textile; industry; 3,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02613,SYN-TENDER-02613,Procurement requirement for product/service conforming to BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE MIXERS PART 1: COMMERCIAL SPECIFICATIONS,BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE MIXERS PART 1: COMMERCIAL SPECIFICATIONS,Terminology,building; construction; machinery; equipment; concrete; mixers; 1; commercial,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02614,SYN-TENDER-02614,Procurement requirement for product/service conforming to Random variate generation methods,Random variate generation methods,Others,random; variate; generation,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02615,SYN-TENDER-02615,Procurement requirement for product/service conforming to 1.5 percent manganese steel castings for general engineering purposes - Specification (Third Revision),1.5 percent manganese steel castings for general engineering purposes - Specification (Third Revision),Product Specification,1.5; percent; manganese; steel; castings; general; engineering; purposes; third; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02616,SYN-TENDER-02616,Procurement requirement for product/service conforming to Code of practice for training and testing of metal arc welders (Revised),Code of practice for training and testing of metal arc welders (Revised),Code of Practice,training; testing; metal; arc; welders; revised,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02617,SYN-TENDER-02617,"Procurement requirement for product/service conforming to Breaker And Holder, Razor Blade, Barraquer's Pattern- Specification","Breaker And Holder, Razor Blade, Barraquer's Pattern- Specification",Product Specification,breaker; holder; razor; blade; barraquer; pattern,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02618,SYN-TENDER-02618,Procurement requirement for product/service conforming to Dependability Management Part 1: Managing Dependability First Revision,Dependability Management Part 1: Managing Dependability First Revision,Code of Practice,dependability; management; 1; managing; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02619,SYN-TENDER-02619,Procurement requirement for product/service conforming to Graphical symbols for diagrams: Part 15 Installation diagrams and network map,Graphical symbols for diagrams: Part 15 Installation diagrams and network map,Dimensions,graphical; symbols; diagrams; 15; installation; network; map,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-02620,SYN-TENDER-02620,Procurement requirement for product/service conforming to Llnk and Test Connectors Specification: Part 4 U - Link Plug: Sec 3 Double U - Link Plug Polarized,Llnk and Test Connectors Specification: Part 4 U - Link Plug: Sec 3 Double U - Link Plug Polarized,Dimensions,llnk; test; connectors; 4; link; plug; sec; 3; double; polarized,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
